sample_idx,ts_ms,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz
1901,1772696464812,0.14111328125,0.66650390625,-1.185546875,-17.88330078125,49.6826171875,7.75146484375,11,5,29,0.3131103515625,0.3460693359375,0.1922607421875,26.64,168,88,409,4,8,5
1902,1772696464823,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1903,1772696464833,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1904,1772696464844,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1905,1772696464854,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1906,1772696464865,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1907,1772696464875,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1908,1772696464886,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1909,1772696464896,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1910,1772696464906,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1911,1772696464917,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1912,1772696464927,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1913,1772696464937,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1914,1772696464948,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1915,1772696464958,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1916,1772696464969,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1917,1772696464979,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1918,1772696464990,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1919,1772696465000,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1920,1772696465010,-0.14892578125,1.0009765625,-0.5888671875,131.103515625,-81.84814453125,47.30224609375,1,2,26,0.450439453125,0.263671875,0.1922607421875,26.38,16,28,178,5,10,5
1921,1772696465021,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1922,1772696465031,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1923,1772696465041,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1924,1772696465052,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1925,1772696465062,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1926,1772696465072,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1927,1772696465083,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1928,1772696465093,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1929,1772696465103,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1930,1772696465116,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1931,1772696465127,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1932,1772696465137,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1933,1772696465148,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1934,1772696465158,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1935,1772696465168,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1936,1772696465179,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1937,1772696465189,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1938,1772696465199,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1939,1772696465210,-0.13037109375,0.83837890625,-0.47802734375,-19.53125,3.47900390625,-11.5966796875,4,2,0,0.0439453125,0.0933837890625,0.0439453125,26.51,52,52,47,5,10,5
1940,1772696465221,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1941,1772696465231,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1942,1772696465241,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1943,1772696465252,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1944,1772696465262,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1945,1772696465272,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1946,1772696465283,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1947,1772696465293,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1948,1772696465304,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1949,1772696465314,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1950,1772696465325,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1951,1772696465335,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1952,1772696465346,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1953,1772696465356,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1954,1772696465367,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1955,1772696465377,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1956,1772696465388,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1957,1772696465398,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1958,1772696465408,-0.095703125,0.759765625,-0.7802734375,-29.35791015625,39.00146484375,-11.65771484375,0,0,1,0.2362060546875,0.087890625,0.02197265625,26.51,9,12,70,5,10,5
1959,1772696465419,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1960,1772696465429,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1961,1772696465439,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1962,1772696465450,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1963,1772696465460,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1964,1772696465471,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1965,1772696465481,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1966,1772696465492,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1967,1772696465502,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1968,1772696465512,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1969,1772696465523,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1970,1772696465533,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1971,1772696465544,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1972,1772696465554,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1973,1772696465565,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1974,1772696465575,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1975,1772696465585,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1976,1772696465595,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1977,1772696465606,-0.1650390625,0.775390625,-0.8544921875,40.22216796875,-14.2822265625,17.76123046875,0,2,15,0.0604248046875,0.10986328125,0.0933837890625,26.51,6,29,208,5,10,5
1978,1772696465617,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1979,1772696465627,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1980,1772696465638,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1981,1772696465648,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1982,1772696465659,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1983,1772696465670,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1984,1772696465680,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1985,1772696465690,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1986,1772696465701,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1987,1772696465711,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1988,1772696465721,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1989,1772696465732,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1990,1772696465742,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1991,1772696465753,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1992,1772696465763,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1993,1772696465773,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1994,1772696465784,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1995,1772696465794,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1996,1772696465804,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1997,1772696465815,-0.00341796875,0.83740234375,-0.44677734375,-36.2548828125,-7.9345703125,35.15625,0,5,1,0.0494384765625,0.2911376953125,0.087890625,26.51,27,70,88,5,10,5
1998,1772696465825,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
1999,1772696465836,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2000,1772696465846,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2001,1772696465856,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2002,1772696465867,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2003,1772696465877,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2004,1772696465888,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2005,1772696465898,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2006,1772696465908,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2007,1772696465919,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2008,1772696465929,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2009,1772696465939,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
2010,1772696465950,0.05712890625,0.81884765625,-0.41796875,63.1103515625,-76.23291015625,-21.91162109375,3,1,4,0.2142333984375,0.2032470703125,0.0604248046875,26.38,45,5,35,7,6,3
